RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31
394865,16,"Minneapolis-St Paul, MN",Msa,MN,219400.0,220000.0,221150.0,220000.0,219000.0,221100.0,220000.0,212000.0,205900.0,201000.0,204000.0,194900.0,185698.0,185000.0,181000.0,190000.0,190000.0,195900.0,190000.0,190000.0,185000.0,184000.0,183744.0,174900.0,179900.0,185000.0,185000.0,183000.0,193200.0,204900.0,200000.0,195000.0,193750.0,185000.0,190000.0,179950.0,170000.0,170996.0,173000.0,178700.0,183000.0,180000.0,178000.0,169850.0,165000.0,162500.0,160000.0,158950.0,155000.0,164000.0,168700.0,175000.0,184500.0,188000.0,188500.0,185000.0,180000.0,181000.0,179900.0,169900.0,166000.0,181000.0,185000.0,195000.0,209600.0,211544.0,210000.0,205957.0,205000.0,204950.0,206500.0,200000.0,199000.0,201250.0,206060.0,213000.0,222000.0,216950.0,220000.0,210700.0,210000.0,212000.0,211181.0,203950.0,208500.0,217000.0,223000.0,226666.0,229000.0,228000.0,227291.0,225000.0,217950.0,227700.0,225000.0,216500.0,220000.0,222000.0,229900.0,236000.0,240000.0,239000.0,240000.0,233000.0,235000.0,235000.0,230750.0,226124.0,228000.0,236500.0,244000.0,247000.0,257000.0,251500.0,255000.0,248000.0,244000.0,245212.0,249900.0,243633.0,250000.0,257500.0,258700.0,265450.0,265000.0,265000.0,265000.0,264000.0,265000.0,267950.0,262500.0,259950.0,264450.0,277251.0,279900.0,285000.0,286500.0,284000.0,285000.0,280000.0,279900.0,283000.0,279900.0,273500.0,280000.0,295000.0,302000.0,296000.0,300000.0,309138.0,315000.0,308777.0,311026.0,310000.0,304700.0,305000.0
395056,17,"San Diego, CA",Msa,CA,470000.0,440000.0,460000.0,429500.0,437250.0,423750.0,408000.0,400000.0,390000.0,365000.0,365000.0,352500.0,355000.0,355000.0,359000.0,365000.0,375000.0,371000.0,370000.0,368500.0,360000.0,358500.0,370000.0,349000.0,355000.0,375000.0,360000.0,370000.0,375000.0,374000.0,378000.0,373000.0,365000.0,365000.0,370000.0,335000.0,345000.0,370000.0,355000.0,360000.0,369000.0,360000.0,355000.0,350000.0,350000.0,340000.0,349750.0,335000.0,335000.0,350000.0,353000.0,360000.0,366000.0,359000.0,364000.0,362000.0,364500.0,373000.0,385000.0,365000.0,375000.0,398000.0,416000.0,430000.0,430000.0,435000.0,425000.0,435000.0,425000.0,430000.0,433000.0,424500.0,422000.0,440000.0,450000.0,450000.0,460000.0,458500.0,460000.0,460000.0,452250.0,440000.0,450000.0,450000.0,450000.0,465000.0,465250.0,475000.0,489000.0,482500.0,475000.0,470000.0,470000.0,485000.0,485000.0,475750.0,465000.0,485000.0,500000.0,500750.0,505000.0,507500.0,510000.0,510000.0,523500.0,505000.0,510000.0,507000.0,505000.0,530000.0,530000.0,545000.0,555000.0,550000.0,550000.0,544500.0,542500.0,550000.0,557500.0,543000.0,549000.0,569000.0,585000.0,583000.0,590000.0,595000.0,595500.0,590000.0,579500.0,590000.0,570000.0,573500.0,570000.0,581000.0,581250.0,580000.0,600000.0,585000.0,592500.0,575000.0,587000.0,600000.0,580000.0,599000.0,605000.0,599000.0,600000.0,590000.0,605000.0,639000.0,650000.0,655000.0,650000.0,655000.0,650000.0,650000.0
395121,18,"St. Louis, MO",Msa,MO,144500.0,153000.0,152000.0,160000.0,165000.0,165000.0,159000.0,152000.0,151000.0,143000.0,140000.0,125700.0,135000.0,139500.0,138000.0,143000.0,156760.0,153000.0,150500.0,149900.0,145000.0,140000.0,143500.0,138500.0,139265.0,145000.0,147000.0,150000.0,160000.0,160000.0,152500.0,150500.0,148200.0,148500.0,152900.0,145000.0,138000.0,132015.0,138000.0,145000.0,150362.0,150000.0,150000.0,138700.0,141500.0,143750.0,140073.0,130000.0,130000.0,135000.0,140827.0,149958.0,155000.0,154000.0,155000.0,147000.0,145000.0,147468.0,144900.0,140600.0,139500.0,147000.0,150000.0,153000.0,167000.0,164900.0,160500.0,156000.0,155000.0,152000.0,156000.0,150000.0,142000.0,146500.0,152500.0,160000.0,171000.0,165000.0,162999.0,155000.0,157950.0,155900.0,155000.0,146000.0,150000.0,155000.0,157000.0,165000.0,172000.0,169700.0,168000.0,161000.0,160000.0,157000.0,160000.0,153000.0,150000.0,160000.0,163950.0,175000.0,182500.0,174000.0,171500.0,168000.0,169900.0,166000.0,169900.0,165000.0,163000.0,168000.0,171000.0,179900.0,186000.0,185000.0,178000.0,180000.0,172500.0,178000.0,176000.0,166000.0,172250.0,175000.0,180000.0,189000.0,190500.0,189000.0,186000.0,179900.0,176595.0,175500.0,182000.0,175000.0,174125.0,180000.0,182000.0,195000.0,205000.0,195000.0,199750.0,185000.0,190000.0,190000.0,189000.0,185000.0,177183.0,189900.0,198070.0,206000.0,208000.0,213500.0,222500.0,213100.0,212000.0,209900.0,205250.0,199900.0
395148,19,"Tampa, FL",Msa,FL,175000.0,179900.0,175000.0,178395.0,180000.0,178000.0,175000.0,170000.0,161000.0,157995.0,155000.0,155000.0,145950.0,150000.0,146000.0,143000.0,153000.0,151000.0,142500.0,142000.0,140000.0,140500.0,140000.0,134000.0,134900.0,133000.0,135000.0,135000.0,144900.0,135000.0,140000.0,136000.0,136000.0,130000.0,133940.0,125152.0,120000.0,120000.0,122500.0,125000.0,132000.0,125000.0,126000.0,123800.0,116250.0,118000.0,125000.0,115000.0,115000.0,120000.0,122000.0,125000.0,135000.0,135000.0,135000.0,133300.0,127000.0,135000.0,139000.0,130000.0,131000.0,145000.0,137000.0,149950.0,160000.0,161500.0,160000.0,158000.0,156000.0,155000.0,162750.0,149000.0,147500.0,157500.0,155000.0,164500.0,169000.0,169995.0,170000.0,167500.0,172000.0,163000.0,170000.0,160000.0,161000.0,170000.0,170000.0,174000.0,182000.0,184825.0,177500.0,182000.0,175000.0,175000.0,182000.0,171051.0,175000.0,180000.0,185000.0,189900.0,197000.0,194000.0,195000.0,190000.0,191000.0,195000.0,198617.0,188000.0,190000.0,199900.0,199000.0,207000.0,214000.0,214500.0,210000.0,210000.0,205000.0,215000.0,215000.0,205000.0,209900.0,217000.0,217735.0,220000.0,229990.0,225000.0,224000.0,225000.0,220000.0,228000.0,229900.0,220000.0,223000.0,225000.0,225000.0,229000.0,235000.0,235000.0,235000.0,233500.0,230397.0,234900.0,240000.0,230000.0,235000.0,240000.0,248000.0,248000.0,252440.0,258473.0,260000.0,264995.0,263000.0,265000.0,265000.0,264990.0
394358,20,"Baltimore, MD",Msa,MD,258500.0,257449.0,260000.0,260000.0,273000.0,272500.0,273000.0,275000.0,260953.0,262000.0,254720.0,246000.0,250000.0,255345.0,245000.0,245000.0,262500.0,255000.0,273255.0,260000.0,249900.0,240000.0,250000.0,245000.0,245000.0,255000.0,240000.0,245000.0,260000.0,250000.0,276000.0,265000.0,270000.0,256900.0,242700.0,247100.0,245000.0,255000.0,250000.0,249000.0,265200.0,265000.0,270000.0,250000.0,240790.0,244925.0,247500.0,244115.0,235000.0,232900.0,242500.0,265000.0,266803.0,266757.0,265000.0,265000.0,255000.0,255000.0,249000.0,259000.0,235000.0,245000.0,266000.0,268000.0,275000.0,290000.0,280000.0,286025.0,275000.0,280000.0,276850.0,263563.0,250000.0,268000.0,279250.0,284000.0,299000.0,284747.0,285065.0,280000.0,280000.0,275000.0,278500.0,278000.0,274995.0,272600.0,280000.0,280000.0,290000.0,310000.0,275000.0,280000.0,269900.0,265000.0,285000.0,263000.0,262500.0,272500.0,280000.0,290000.0,305000.0,305000.0,290000.0,288000.0,288000.0,274900.0,277500.0,270000.0,260000.0,265000.0,282000.0,290000.0,299000.0,299900.0,289000.0,285000.0,285000.0,283500.0,284000.0,275000.0,263075.0,279900.0,290000.0,294000.0,300000.0,307000.0,300000.0,299900.0,298000.0,297984.0,293000.0,277950.0,281500.0,285000.0,290000.0,300000.0,310000.0,315000.0,300000.0,300000.0,298265.0,294000.0,295000.0,280000.0,282695.0,297000.0,310000.0,302000.0,305000.0,315000.0,320000.0,325000.0,318000.0,322000.0,305000.0,310000.0
394530,21,"Denver, CO",Msa,CO,240000.0,249900.0,239900.0,239475.0,249428.0,249900.0,241000.0,233500.0,235000.0,222000.0,226000.0,206000.0,215000.0,222000.0,228000.0,228000.0,235500.0,230000.0,230000.0,222850.0,224000.0,213000.0,220000.0,224500.0,226829.0,230000.0,228900.0,231500.0,239900.0,251000.0,254900.0,247250.0,244000.0,245000.0,245000.0,230000.0,247000.0,248000.0,239000.0,245000.0,250000.0,245000.0,245000.0,240000.0,236000.0,242000.0,239900.0,238592.0,225500.0,242000.0,250000.0,258700.0,265000.0,261000.0,257220.0,255000.0,255000.0,255250.0,250000.0,254000.0,262000.0,270000.0,272950.0,274750.0,278861.0,280000.0,272000.0,267090.0,267101.0,262000.0,270000.0,265000.0,262400.0,277000.0,285000.0,285300.0,289000.0,290000.0,279000.0,280000.0,284000.0,287000.0,293000.0,297183.0,300000.0,320000.0,319500.0,323500.0,329000.0,317854.0,315000.0,314000.0,320000.0,325000.0,325000.0,325000.0,337125.0,350000.0,351000.0,365000.0,370000.0,363000.0,355000.0,352500.0,359500.0,358000.0,365000.0,361500.0,367531.0,381227.0,387900.0,386918.0,397900.0,389500.0,380000.0,379000.0,385000.0,380000.0,397000.0,398181.0,409000.0,413490.0,425000.0,425000.0,425574.0,420000.0,417000.0,409000.0,411021.0,410000.0,410000.0,405617.0,409000.0,420000.0,425000.0,432750.0,429000.0,434000.0,429000.0,420000.0,428100.0,425000.0,420000.0,425000.0,432000.0,445000.0,440000.0,442592.0,445000.0,460000.0,460000.0,459900.0,470000.0,467000.0,458000.0,460000.0
394982,22,"Pittsburgh, PA",Msa,PA,118500.0,125875.0,119900.0,126000.0,130500.0,134000.0,128000.0,122750.0,123500.0,120000.0,116750.0,124000.0,113500.0,123000.0,120000.0,129000.0,130000.0,130000.0,127000.0,125000.0,125825.0,118250.0,119000.0,114200.0,120000.0,125000.0,127000.0,130000.0,129900.0,131300.0,129900.0,132500.0,129950.0,120000.0,126500.0,119450.0,119000.0,131000.0,120000.0,134900.0,136000.0,137390.0,137000.0,132000.0,128950.0,125000.0,127500.0,124000.0,120250.0,125000.0,135000.0,135000.0,149000.0,144000.0,140000.0,135000.0,139000.0,132700.0,136000.0,130000.0,128950.0,135000.0,140000.0,145000.0,151000.0,149900.0,147500.0,144000.0,139000.0,135000.0,135000.0,126550.0,126500.0,137250.0,140000.0,142500.0,152450.0,152950.0,153000.0,143000.0,140000.0,135475.0,144000.0,139000.0,134900.0,144250.0,145750.0,149900.0,157000.0,159000.0,155000.0,146700.0,143000.0,145000.0,150000.0,139000.0,138000.0,145000.0,154000.0,155000.0,165000.0,160000.0,160000.0,155000.0,153500.0,152000.0,150000.0,147000.0,145000.0,150500.0,157025.0,167700.0,170000.0,170000.0,167900.0,160000.0,160500.0,163000.0,155000.0,152000.0,155000.0,165000.0,163500.0,168000.0,182000.0,175000.0,173500.0,168000.0,159500.0,163250.0,167000.0,159900.0,160000.0,168500.0,170000.0,177000.0,190000.0,185000.0,189900.0,175000.0,174900.0,175750.0,173000.0,160000.0,161175.0,175000.0,189000.0,185800.0,189000.0,196000.0,199000.0,195000.0,189900.0,187000.0,185000.0,188900.0
394998,23,"Portland, OR",Msa,OR,270000.0,277400.0,268000.0,278000.0,284900.0,280000.0,274000.0,259000.0,269000.0,258500.0,251000.0,250000.0,258500.0,245000.0,245140.0,250000.0,247206.0,245000.0,249900.0,239000.0,239900.0,235000.0,240000.0,240000.0,238000.0,241548.0,240928.0,239900.0,246025.0,249970.0,252000.0,245000.0,239000.0,245000.0,245000.0,229900.0,229950.0,229900.0,230000.0,234450.0,235636.0,230000.0,231700.0,226000.0,220000.0,230000.0,219900.0,215000.0,220000.0,225000.0,230595.0,239000.0,243513.0,240000.0,241056.0,237000.0,239000.0,240850.0,240000.0,239500.0,237500.0,250000.0,249900.0,261000.0,263800.0,271900.0,269000.0,265000.0,263000.0,264000.0,255000.0,254370.0,266000.0,265216.0,272543.0,280000.0,284000.0,289500.0,285000.0,283835.0,278950.0,280000.0,281500.0,272000.0,278500.0,283500.0,293600.0,300000.0,306000.0,306500.0,305000.0,299000.0,300000.0,305000.0,310000.0,299900.0,304279.0,321000.0,331000.0,333000.0,344950.0,335000.0,342985.0,339200.0,335000.0,339900.0,339000.0,340000.0,338000.0,355000.0,360000.0,370000.0,376000.0,375000.0,373250.0,370000.0,370000.0,363725.0,370000.0,380000.0,375853.0,380000.0,390000.0,395000.0,401950.0,392000.0,400000.0,385900.0,388140.0,388828.0,381000.0,380000.0,393000.0,390000.0,395000.0,409900.0,405000.0,404995.0,405000.0,397450.0,400000.0,409900.0,400000.0,400424.0,405000.0,415000.0,415000.0,415000.0,425000.0,434000.0,442500.0,440000.0,449000.0,440850.0,440000.0,446691.0
394458,24,"Charlotte, NC",Msa,NC,173000.0,178000.0,169900.0,176500.0,182000.0,183000.0,180500.0,175000.0,173000.0,169080.0,174000.0,154750.0,159000.0,161950.0,159950.0,162000.0,170000.0,165500.0,164900.0,161000.0,156000.0,155000.0,159000.0,151122.0,147600.0,155000.0,160000.0,163000.0,170000.0,170000.0,172000.0,169000.0,161000.0,167000.0,161000.0,154000.0,155500.0,157000.0,154500.0,162725.0,169000.0,169732.0,166250.0,154000.0,160000.0,157000.0,164000.0,150500.0,158000.0,161000.0,165000.0,172000.0,178000.0,172000.0,175000.0,167500.0,165000.0,168000.0,173000.0,160000.0,165000.0,175200.0,175500.0,184500.0,195000.0,190500.0,190070.0,180000.0,182000.0,188000.0,189950.0,175000.0,176000.0,188000.0,188000.0,198000.0,203620.0,200000.0,190000.0,193000.0,185000.0,188000.0,194000.0,175000.0,186500.0,200000.0,197000.0,202000.0,217000.0,205000.0,203250.0,196500.0,188950.0,209500.0,200000.0,185000.0,194000.0,205000.0,207500.0,215000.0,225500.0,220000.0,223500.0,215000.0,215000.0,223500.0,218500.0,210750.0,208250.0,225000.0,231000.0,228000.0,245000.0,240000.0,229900.0,229700.0,230000.0,232000.0,245000.0,225500.0,232506.0,238000.0,245000.0,245000.0,257500.0,247000.0,250000.0,240000.0,243225.0,250000.0,253000.0,235000.0,244950.0,254000.0,255500.0,265000.0,270000.0,265000.0,256000.0,260000.0,254000.0,254200.0,266000.0,250000.0,257500.0,273000.0,272000.0,259000.0,278000.0,285000.0,290000.0,288000.0,290000.0,289825.0,282750.0,285000.0
395045,25,"Sacramento, CA",Msa,CA,336500.0,324000.0,314000.0,311750.0,300000.0,290000.0,297000.0,275500.0,288500.0,279000.0,263750.0,245000.0,245000.0,250000.0,243000.0,255000.0,245000.0,250000.0,250000.0,240000.0,240000.0,235000.0,230000.0,225000.0,225000.0,231000.0,229000.0,231500.0,238750.0,240000.0,225000.0,232000.0,230000.0,239000.0,230000.0,215000.0,223750.0,220000.0,224000.0,218000.0,225000.0,220000.0,225000.0,220000.0,203250.0,200000.0,205000.0,193000.0,202000.0,203000.0,212500.0,212000.0,219000.0,225000.0,223500.0,225250.0,230000.0,236000.0,240000.0,235000.0,240000.0,258000.0,265000.0,275000.0,289000.0,288000.0,282000.0,290000.0,287000.0,284000.0,286000.0,275000.0,294045.0,300000.0,300000.0,315000.0,315000.0,312500.0,310000.0,313500.0,310000.0,302500.0,319000.0,300000.0,325000.0,315000.0,326000.0,330000.0,330750.0,325000.0,327000.0,328000.0,328750.0,335000.0,335000.0,325000.0,331000.0,345000.0,349000.0,358000.0,361000.0,355500.0,361000.0,360000.0,361450.0,359000.0,360000.0,349250.0,355500.0,370000.0,370000.0,387000.0,390000.0,389000.0,387000.0,390000.0,395000.0,392500.0,392500.0,378000.0,394500.0,400000.0,405000.0,410000.0,414500.0,410000.0,405000.0,410000.0,400000.0,407750.0,400000.0,389500.0,405000.0,410000.0,420000.0,425000.0,430000.0,427216.0,425000.0,420000.0,415000.0,424750.0,425000.0,420000.0,430000.0,437000.0,439000.0,437000.0,450000.0,465000.0,470000.0,475000.0,479000.0,469500.0,467000.0,499500.0
395055,26,"San Antonio, TX",Msa,TX,147500.0,149683.0,151815.0,154900.0,161000.0,155000.0,155088.0,146000.0,145700.0,145000.0,143700.0,145893.0,145000.0,149000.0,149000.0,153200.0,155500.0,161950.0,151000.0,147785.0,144610.0,142500.0,146490.0,143840.0,144017.0,143825.0,145000.0,147000.0,155000.0,161000.0,163594.0,154900.0,152995.0,154750.0,157000.0,147700.0,149995.0,148980.0,148250.0,153500.0,155000.0,159950.0,153000.0,155900.0,154180.0,149900.0,156382.0,142903.0,150400.0,155000.0,157500.0,165000.0,170650.0,167900.0,162000.0,159900.0,160000.0,165000.0,160000.0,152000.0,160000.0,160256.0,166000.0,172500.0,179900.0,180000.0,177000.0,169000.0,168500.0,172000.0,172000.0,167500.0,170000.0,173009.0,178000.0,184200.0,185000.0,185680.0,182000.0,185000.0,179000.0,183207.0,183000.0,179900.0,185000.0,189925.0,187900.0,195000.0,202500.0,197428.0,196500.0,191900.0,187000.0,185000.0,193000.0,189900.0,190000.0,199000.0,200000.0,207072.0,210000.0,210000.0,206500.0,206900.0,203000.0,201000.0,207000.0,195000.0,200000.0,202700.0,212500.0,215671.0,219843.0,215000.0,215000.0,212000.0,208200.0,215000.0,225000.0,213809.0,210000.0,220000.0,220000.0,229000.0,232000.0,229900.0,230000.0,220000.0,223000.0,222340.0,224000.0,215000.0,220000.0,225000.0,224900.0,235000.0,238000.0,235000.0,235000.0,231500.0,233000.0,228443.0,235000.0,225000.0,231950.0,235000.0,239000.0,243000.0,248000.0,255000.0,255000.0,255650.0,257999.0,256000.0,260000.0,253400.0
394943,27,"Orlando, FL",Msa,FL,227000.0,224000.0,217000.0,218000.0,220000.0,217000.0,215000.0,210000.0,199650.0,200000.0,195000.0,190000.0,190000.0,175000.0,162000.0,160950.0,169000.0,165000.0,161000.0,163000.0,156000.0,153000.0,150000.0,140000.0,134000.0,138000.0,138500.0,145000.0,146000.0,147000.0,140000.0,130000.0,139179.0,127000.0,127500.0,119000.0,119807.0,130000.0,130000.0,132000.0,133000.0,135000.0,130000.0,127280.0,129450.0,132000.0,132000.0,130000.0,127000.0,133000.0,127600.0,138000.0,145000.0,147000.0,143500.0,149000.0,145000.0,149900.0,155000.0,145000.0,155000.0,159000.0,165000.0,165000.0,175000.0,180000.0,177953.0,181200.0,180000.0,181000.0,185000.0,180000.0,178850.0,189950.0,190000.0,187500.0,192950.0,200000.0,195750.0,195000.0,193000.0,198000.0,205500.0,198000.0,190400.0,203900.0,197000.0,200000.0,207050.0,205945.0,206000.0,207900.0,209900.0,215000.0,215000.0,215000.0,205000.0,214000.0,215000.0,216500.0,226000.0,224990.0,222900.0,223000.0,223900.0,227500.0,230000.0,226863.0,227000.0,237000.0,235000.0,232000.0,245800.0,239000.0,236200.0,245000.0,240000.0,240000.0,245920.0,249686.0,240600.0,247000.0,249900.0,250000.0,255000.0,255000.0,254490.0,256990.0,255000.0,255000.0,260000.0,255000.0,250620.0,252975.0,250000.0,257000.0,265000.0,263600.0,265000.0,265000.0,261000.0,263000.0,272439.0,265000.0,270000.0,271000.0,276000.0,277300.0,278000.0,281000.0,285000.0,281000.0,279000.0,287800.0,286500.0,285000.0
394466,28,"Cincinnati, OH",Msa,OH,140734.0,145000.0,148950.0,147000.0,153000.0,152000.0,152000.0,148000.0,144000.0,141000.0,141250.0,133000.0,141033.0,143000.0,141500.0,142500.0,147000.0,139000.0,140000.0,139800.0,137000.0,136000.0,137883.0,132917.0,137000.0,137830.0,135083.0,138000.0,145000.0,149000.0,154000.0,146000.0,145000.0,140600.0,145000.0,140000.0,133500.0,134650.0,140000.0,144950.0,157050.0,155000.0,152000.0,140000.0,139000.0,143500.0,139900.0,132000.0,127200.0,133000.0,140000.0,145000.0,150000.0,150000.0,152000.0,142000.0,140000.0,140000.0,143196.0,138950.0,139900.0,145000.0,149500.0,158000.0,160000.0,163000.0,156500.0,152500.0,150000.0,146250.0,149000.0,132000.0,132825.0,142000.0,140750.0,150000.0,158100.0,158000.0,155000.0,150000.0,148000.0,149000.0,150000.0,142750.0,142250.0,150000.0,147900.0,160000.0,160000.0,162000.0,155000.0,155000.0,149000.0,148000.0,155000.0,142900.0,145900.0,150000.0,158500.0,160175.0,170000.0,169900.0,160000.0,160000.0,160000.0,159900.0,159900.0,158000.0,151870.0,159900.0,165000.0,165000.0,175045.0,175000.0,174900.0,169000.0,167760.0,171000.0,171000.0,165000.0,165000.0,176500.0,176500.0,180000.0,184175.0,181610.0,182000.0,173400.0,172000.0,179900.0,174000.0,168250.0,173000.0,178000.0,180000.0,190000.0,194450.0,190000.0,187000.0,186000.0,180000.0,185000.0,187500.0,174000.0,182000.0,195000.0,200000.0,190000.0,207000.0,210000.0,214950.0,207000.0,208700.0,213000.0,205000.0,202500.0
394475,29,"Cleveland, OH",Msa,OH,130000.0,129000.0,132000.0,132000.0,135000.0,133500.0,135000.0,132000.0,129000.0,125000.0,130000.0,120000.0,122000.0,122000.0,128500.0,123000.0,128500.0,123000.0,122500.0,123950.0,122600.0,117000.0,115500.0,121500.0,119694.0,123800.0,119900.0,125000.0,134500.0,129900.0,134250.0,129500.0,130000.0,126487.0,127000.0,124900.0,118125.0,115000.0,122000.0,125000.0,135000.0,129900.0,131550.0,130000.0,126000.0,124950.0,120000.0,112250.0,114900.0,110000.0,126135.0,123000.0,135000.0,136000.0,137500.0,126000.0,129000.0,124950.0,124800.0,115000.0,121250.0,124900.0,125000.0,135000.0,143600.0,140000.0,135000.0,138000.0,125000.0,123000.0,119950.0,111500.0,106500.0,123250.0,124000.0,125000.0,138000.0,135000.0,134000.0,127000.0,128000.0,127000.0,130000.0,112700.0,112500.0,124950.0,124500.0,133000.0,140000.0,142000.0,138000.0,135000.0,134900.0,126500.0,130000.0,120000.0,123000.0,120000.0,130000.0,136500.0,149000.0,142000.0,136000.0,139000.0,130250.0,134000.0,132000.0,122564.0,130000.0,129900.0,135000.0,147500.0,150000.0,149950.0,145000.0,145000.0,142500.0,144900.0,140000.0,130000.0,132750.0,138000.0,143000.0,146500.0,152600.0,148900.0,150000.0,149900.0,140000.0,142000.0,140000.0,143000.0,136500.0,145000.0,146000.0,158250.0,166500.0,163000.0,159900.0,155000.0,152500.0,149900.0,149300.0,149900.0,150000.0,157100.0,165000.0,165000.0,169900.0,174000.0,175000.0,175000.0,175000.0,167000.0,172000.0,164900.0
394735,30,"Kansas City, MO",Msa,MO,148500.0,153500.0,153000.0,163500.0,164125.0,157500.0,159000.0,148000.0,147000.0,144000.0,139825.0,129900.0,133500.0,145000.0,146000.0,153450.0,154000.0,159500.0,156500.0,144000.0,147125.0,148302.0,142900.0,137750.0,131000.0,146000.0,150000.0,155000.0,162750.0,157000.0,153500.0,148000.0,140750.0,145000.0,140000.0,130950.0,129900.0,137200.0,133000.0,140000.0,155000.0,149950.0,140500.0,138500.0,144000.0,139925.0,132000.0,128000.0,130000.0,135000.0,145000.0,155950.0,159000.0,156500.0,157000.0,155000.0,148000.0,148000.0,154063.0,134400.0,135500.0,147000.0,152000.0,167000.0,175000.0,171000.0,165000.0,160000.0,162950.0,163000.0,160000.0,155000.0,147500.0,150000.0,164000.0,172500.0,178500.0,179900.0,174350.0,166000.0,165250.0,168000.0,168000.0,157000.0,159000.0,165000.0,176000.0,185000.0,189900.0,182000.0,180000.0,172500.0,173000.0,172500.0,173750.0,165000.0,166500.0,171000.0,185000.0,195000.0,200000.0,196500.0,193508.0,187500.0,190000.0,181500.0,186000.0,179000.0,185500.0,189000.0,195500.0,209000.0,216500.0,210000.0,206000.0,200000.0,195000.0,200000.0,200000.0,203000.0,200000.0,210000.0,215000.0,221000.0,225000.0,220000.0,214000.0,206000.0,212018.0,211000.0,205950.0,208498.0,205000.0,217500.0,227950.0,235000.0,238000.0,232000.0,229925.0,223000.0,216000.0,220000.0,225000.0,220000.0,220000.0,240000.0,237500.0,244000.0,250000.0,257500.0,256800.0,259575.0,253000.0,251000.0,242000.0,245000.0
394775,31,"Las Vegas, NV",Msa,NV,267000.0,262178.0,260000.0,260995.0,255246.0,252500.0,243676.0,240000.0,236445.0,225000.0,225840.0,209814.0,205000.0,200000.0,192200.0,192500.0,180112.0,176990.0,170564.0,170000.0,163000.0,162086.0,155500.0,149900.0,150000.0,150000.0,150000.0,148323.0,151042.0,144898.0,145000.0,150000.0,140000.0,146486.0,145000.0,135500.0,140000.0,134950.0,135000.0,136000.0,134000.0,140000.0,135930.0,135284.0,136000.0,134500.0,132974.0,128000.0,131705.0,130000.0,135000.0,138000.0,138923.0,139000.0,145000.0,148000.0,145000.0,155000.0,155621.0,160000.0,160000.0,167000.0,174000.0,175000.0,178750.0,181440.0,190000.0,190000.0,189900.0,194000.0,192000.0,192500.0,195000.0,195000.0,190000.0,195000.0,199900.0,199000.0,205000.0,208000.0,205000.0,213493.0,212500.0,205000.0,210000.0,208000.0,211000.0,215000.0,223000.0,220000.0,224900.0,225000.0,222500.0,232000.0,224000.0,220000.0,225000.0,220000.0,225000.0,227000.0,221000.0,219975.0,223000.0,225000.0,222500.0,230000.0,230000.0,242000.0,248000.0,245000.0,249000.0,250000.0,255000.0,260000.0,260000.0,265000.0,264000.0,265000.0,275000.0,267000.0,275000.0,279000.0,285000.0,288000.0,288105.0,285000.0,289000.0,299900.0,295000.0,299000.0,300393.0,300000.0,300000.0,300358.0,298000.0,296900.0,299990.0,300000.0,305000.0,308000.0,300000.0,304000.0,302010.0,292500.0,305000.0,300000.0,296446.0,300000.0,310000.0,310000.0,312000.0,316000.0,318500.0,322000.0,322000.0,320000.0
