RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394798,76,"Little Rock, AR",Msa,AR,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6050.0,6100.0,6000.0
395134,77,"Stockton, CA",Msa,CA,9100.0,10000.0,9000.0,10000.0,10000.0,10000.0,10000.0,9900.0,9900.0,10000.0,10000.0,7000.0,9990.0,10000.0,9500.0,10000.0,10000.0,10000.0,10000.0,9998.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,7000.0,8000.0,9001.0,10000.0,10000.0,10000.0,10100.0,10000.0,10000.0,10001.0,11000.0
394457,78,"Charleston, SC",Msa,SC,5100.0,5000.0,5001.0,5900.0,5500.0,5500.0,5000.0,5100.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5100.0,6000.0,6000.0,5100.0,5000.0,5000.0,5000.0,5018.0,5100.0,5000.0,5000.0,6000.0,5100.0,5000.0,5000.0,5001.0,5000.0,6000.0,6000.0,7500.0,7000.0,6000.0,9100.0,6500.0
395143,79,"Syracuse, NY",Msa,NY,5000.0,5000.0,5000.0,5000.0,5000.0,6000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5250.0,5100.0,5100.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6950.0,6000.0,6650.0,8750.0,10000.0,6000.0,6000.0,5000.0,5000.0,5100.0,5600.0
394484,80,"Colorado Springs, CO",Msa,CO,9100.0,9000.0,10000.0,10100.0,10000.0,10000.0,10000.0,10000.0,9500.0,10000.0,6000.0,5300.0,10000.0,8000.0,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,7450.0,6000.0,10000.0,10000.0,10100.0,10000.0,10000.0,10000.0,10000.0,10100.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
395235,81,"Winston-Salem, NC",Msa,NC,5100.0,5000.0,5700.0,5400.0,5100.0,5090.0,5100.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5100.0,5199.0,5900.0,7000.0,7000.0,5100.0,6000.0,5100.0,5100.0,5100.0,5400.0,5002.5,6300.0,7000.0,5300.0,5100.0,8200.0,7000.0,5000.0,5100.0,6000.0,7500.0,5000.0,5900.0,10000.0
395224,82,"Wichita, KS",Msa,KS,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.5,5001.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
395115,83,"Springfield, MA",Msa,MA,5000.0,5000.0,7250.0,6050.0,9100.0,10000.0,8000.0,7600.0,6000.0,7000.0,5100.0,5100.0,5000.0,5000.0,5204.0,6100.0,7400.0,9100.0,7600.0,10000.0,9100.0,6950.0,6000.0,5000.0,5100.0,7500.0,9100.0,6000.0,6000.0,8000.0,10000.0,10000.0,10000.0,10000.0,9000.0,9900.0,10000.0,10000.0
394440,84,"Fort Myers, FL",Msa,FL,6000.0,6400.0,6000.0,6000.0,5100.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5100.0,6000.0,6000.0,5100.0,5070.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,6500.0,5900.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6000.0,5900.0,5100.0,8000.0
394399,85,"Boise City, ID",Msa,ID,5000.0,5100.0,6000.0,6900.0,5769.0,8100.0,5000.0,6000.0,5100.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,8100.0,6000.0,5400.0,7000.0,6000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5976.0,5900.0,9000.0,9050.0,10000.0,10000.0,10000.0,10100.0,5000.0,5000.0,16000.0
395160,86,"Toledo, OH",Msa,OH,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6100.0,5450.0,5025.0,5100.0,5450.0,5000.0,5000.0,5000.0,5000.0
394816,87,"Madison, WI",Msa,WI,7000.0,7600.0,8000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9900.0,9658.0,9100.0,9950.0,8800.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,8000.0,6000.0,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394766,88,"Lakeland, FL",Msa,FL,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
394931,89,"Ogden, UT",Msa,UT,5100.0,7605.0,8900.0,9600.0,9900.0,10000.0,9000.0,6000.0,6000.0,5900.0,6000.0,5000.0,5100.0,5100.0,6000.0,6000.0,6000.0,7900.0,6000.0,6100.0,5100.0,5900.0,5100.0,5000.0,5000.0,7500.0,8095.0,6183.0,7800.0,9900.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9900.0
394528,90,"Daytona Beach, FL",Msa,FL,5000.0,5000.0,5100.0,5100.0,5001.0,5100.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.5,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5050.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5100.0,5000.0,5000.0,5500.0,7000.0
394531,91,"Des Moines, IA",Msa,IA,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
394711,92,"Jackson, MS",Msa,MS,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4900.0,5000.0,5000.0,5036.0,5000.0,5000.0,5000.0,5100.0,5100.0,5100.0,5100.0,5000.0,5350.0,5492.0,7050.0
394352,94,"Augusta, GA",Msa,GA,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5001.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,6000.0,5000.0,5000.0,5500.0,5000.0,5000.0,5900.0,5000.0,6000.0
394666,96,"Harrisburg, PA",Msa,PA,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5100.0,5300.0,5000.0,5900.0,5005.0,5100.0,5100.0,5000.0,5051.5,5000.0,5000.0,5100.0,5250.0,6900.0,5000.0,5900.0,7000.0,5400.0,5000.0,5249.5,5950.0,5000.0,5000.0,5000.0
395006,100,"Provo, UT",Msa,UT,5425.0,7500.0,9900.0,10000.0,8400.0,9900.0,8000.0,8000.0,6000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,6100.0,5850.0,5500.0,6000.0,5550.0,5000.0,5000.0,5000.0,5100.0,5500.0,7550.0,5000.0,6157.5,8500.0,6000.0,10000.0,10000.0,9950.5,9000.0,10000.0,10000.0,11300.0
394602,159,"Fort Collins, CO",Msa,CO,9100.0,7500.0,9900.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,6550.0,7500.0,5100.0,9000.0,9050.0,9000.0,9100.0,7325.0,7000.0,7500.0,7000.0,7000.0,5100.0,5712.5,7269.5,10000.0,7000.0,8000.0,9000.0,8800.0,7227.0,8000.0,9999.5,10000.0,8000.0,6000.0,10000.0
