"","date","Division","Division_num","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"3508",2020-08-31,"East North Central",1,10.8088791035413,11.1753666382237,12.3009281765429,4.97673374242057,-0.533827994572671,5.7271082999597,3
"3509",2020-09-30,"East North Central",1,10.8088791035413,11.1753666382237,12.3378856876357,4.98360662170834,-0.467136620074,5.7271082999597,3
"3510",2020-10-31,"East North Central",1,10.8088791035413,11.1753666382237,12.3349055173731,4.98360662170834,-0.467136620074,5.7271082999597,3
"3511",2020-11-30,"East North Central",1,10.8088791035413,11.1753666382237,12.4833255224914,4.9416424226093,-0.374763299942985,5.7271082999597,3
"3512",2020-12-31,"East North Central",1,10.8088791035413,11.1753666382237,12.3562153039599,4.89034912822175,-0.0509762228490872,5.7271082999597,3
"3513",2021-01-31,"East North Central",1,10.8088791035413,11.1753666382237,12.4871076752602,4.70048036579242,0.141927443275408,5.7271082999597,3
"3514",2021-02-28,"East North Central",1,10.8088791035413,11.1753666382237,12.4680522206296,4.70953020131233,0.303568794831818,5.7271082999597,3
"3515",2020-01-31,"East North Central",1,11.6451372372787,10.7344817997882,11.6073261403917,6.01859321449623,0,5.98128794065642,2
"3516",2020-02-29,"East North Central",1,11.6451372372787,10.7344817997882,11.5128254599699,5.95583736946483,0,5.98128794065642,2
"3517",2020-03-31,"East North Central",1,11.6451372372787,10.7344817997882,11.5099209559499,5.88332238848828,-4.7373819582966,5.98128794065642,2
"3518",2020-04-30,"East North Central",1,11.6451372372787,10.7344817997882,11.3963354673609,5.84932477994686,-2.02933175719438,5.98128794065642,2
"3519",2020-05-31,"East North Central",1,11.6451372372787,10.7344817997882,11.5119249646366,5.74939298590825,-1.12646404565237,5.98128794065642,2
"3520",2020-06-30,"East North Central",1,11.6451372372787,10.7344817997882,11.3788224804467,5.61677109766657,-0.866180947388705,5.98128794065642,2
"3521",2020-07-31,"East North Central",1,11.6451372372787,10.7344817997882,11.6522525301913,5.52545293913178,-0.786138239715169,5.98128794065642,2
"3522",2020-08-31,"East North Central",1,11.6451372372787,10.7344817997882,11.6944133410156,5.55295958492162,-0.694330690462046,5.98128794065642,2
"3523",2020-09-30,"East North Central",1,11.6451372372787,10.7344817997882,11.6526874073454,5.72358510195238,-0.610247573251504,5.98128794065642,2
"3524",2020-10-31,"East North Central",1,11.6451372372787,10.7344817997882,11.6082356447746,5.84643877505772,-0.283034662043089,5.98128794065642,2
