"","date","Division","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","cases_per_1000_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"5003",2020-05-31,"South Atlantic",11.9253595664685,10.9985100723537,12.5353404208028,5.98393628068719,1.13299848095991,-2.37854695787111,6.14754907014025,3
"9256",2020-02-29,"West South Central",12.0248325037961,11.2746809661208,12.5913350463208,7.028201432058,0,0,6.57120503931877,3
"3220",2021-02-28,"East North Central",12.6371210263837,11.4006410342396,12.7066812528856,7.05012252026906,4.36948297543628,-0.149635921415381,6.41539151480383,3
"950",2020-12-31,"Pacific",12.4639113002413,11.6268700320117,14.1679264449826,6.27852142416584,3.6337775409394,-0.621682088128433,6.71927881957623,1
"10378",2020-04-30,"Pacific",13.0985644153893,11.2948565160538,13.0410448562267,7.80057265467065,-0.419368013277156,-3.14628669868375,6.48655705188497,3
"4163",2020-05-31,"West North Central",12.01629737873,10.764096426983,12.1545161586158,6.1527326947041,2.0896414773541,-0.818082658599455,5.04793107883995,3
"9070",2020-12-31,"West South Central",12.3423982556903,10.9054237289388,12.4011870241229,7.19593722647557,4.14089591014764,-0.50738929155095,6.38071558135312,3
"3804",2020-10-31,"East North Central",12.1087409237861,10.8513350893145,11.7745202026587,5.62762111369064,3.59232298269256,-0.690126138287143,5.46281433842944,3
"4479",2021-01-31,"West South Central",11.0356152072087,10.7083549827065,11.982303898822,4.76217393479776,4.53930378976595,1.04828980434724,6.48867287491479,3
"7719",2020-05-31,"Pacific",11.0742189320823,10.8098087533728,12.672946381767,5.84932477994686,-0.732476448614975,0,7.4991188723746,3
"4247",2020-05-31,"East South Central",11.5279224459761,10.8708515545943,12.1802418854957,5.82008293035236,1.13873460688328,-2.82840769776594,6.16604790780681,3
"2639",2020-07-31,"South Atlantic",12.2280347042809,11.1079302464467,12.7438809406261,7.71154897962915,3.26867613234433,-0.976474003445115,6.06194630964635,3
"4567",2020-03-31,"West South Central",12.4065205889122,11.0029827846283,12.3853687970641,7.44132038971762,-0.728080685464394,-5.49876530993006,5.59960644240603,3
"4440",2020-02-29,"East South Central",10.9508767197931,11.2214896895155,12.6440049437758,6.1463292576689,0,0,5.65357630842888,3
"161",2020-07-31,"East South Central",10.8517807005358,10.6992364467568,12.3564304271187,4.8283137373023,2.69976431159403,-2.84541313288553,7.02715478522347,3
"8613",2020-03-31,"East South Central",11.0107291679023,10.8024693452876,12.4665119815881,6.2841341610708,-1.70507861612178,0,6.52937504168273,3
"2492",2021-02-28,"South Atlantic",13.540148284186,11.0604630845012,12.8346813049525,8.64188563537355,4.31753596367145,0.0890326955867659,5.60189739415259,3
"2077",2020-05-31,"South Atlantic",14.1472946796704,11.052998891221,12.7512996960135,8.78813593986372,0.3623625591869,-3.52596733398396,6.91205601753383,3
"633",2020-03-31,"West South Central",11.744092739946,10.9764742935653,12.3564304271187,5.92425579741453,-1.25281852250777,-4.83633746096388,6.49835744784626,3
"5361",2021-01-31,"East North Central",11.4413005612949,11.0827731192572,12.9922546920573,6.04973345523196,3.73851433989762,-0.490494014478241,6.39887775643416,3
"10182",2020-04-30,"South Atlantic",11.4981670939947,10.9808762047526,12.7066964068116,5.8406416573734,-0.565060124277396,-4.59041181501254,5.96470980979916,3
"11066",2020-06-30,"Mountain",11.2880053364769,11.098984538381,12.5170439072099,5.36597601502185,0.415540488101967,0,8.58968314099142,3
"10200",2020-08-31,"South Atlantic",11.0079825043624,10.8528648373981,12.0435537160324,4.87519732320115,2.54616328946747,-2.71393286426036,6.88572437091131,3
"8236",2020-04-30,"Middle Atlantic",11.3394407480413,10.8454265377915,11.7360690162844,5.74620319054015,-0.288550742667585,-3.04539110793923,6.72665297859291,2
"8416",2020-02-29,"Middle Atlantic",11.4168880207733,10.7782685534535,11.3574405621298,5.76519110278484,0,0,6.16835471390473,2
"5128",2020-04-30,"New England",13.052738877911,11.0007322397969,12.533396015754,6.67203294546107,2.16148856117175,-0.223405179285019,6.4523170572957,3
"9104",2020-04-30,"West South Central",11.9589501331657,11.3848193289908,12.7725221730442,7.97212112892166,-1.06221080761933,-3.25943538495555,6.35376115981477,3
"6496",2021-02-28,"West North Central",10.9318204281918,10.8059632953766,12.3124576362342,6.15909538849193,4.40669831420817,0.45327166526852,6.47932344308724,3
"1886",2020-10-31,"South Atlantic",12.1752009818631,10.8337798040461,12.3879774488278,7.38647084882989,2.9679149408724,-0.102659728957435,6.37862989804471,3
"7994",2021-02-28,"Middle Atlantic",12.9507775855037,11.1186673235601,12.6720055004054,6.74170069465205,4.43870649807314,0.759372456802736,6.76351532526339,3
"4313",2020-01-31,"East South Central",10.7074155324394,10.7948501440854,11.7691168703306,5.07517381523383,0,0,6.31761584849642,3
"10713",2020-03-31,"East North Central",11.3832608723434,11.0305253153879,12.3194013308372,5.48479693349065,-2.17292050036722,0,6.81023064909209,3
"683",2020-11-30,"West South Central",11.2024386634207,11.0474236871679,12.1278407972606,5.51342874616498,3.61920333041748,-0.287350199206128,6.68770693257523,3
"8248",2020-02-29,"Middle Atlantic",12.2533092225554,10.8903299403612,11.982303898822,6.59578051396131,0,0,6.14111224657691,3
"7779",2020-09-30,"Pacific",11.3792454898793,10.7691794856469,12.953826375581,6.07534603108868,0.846629782947049,-3.77834303033722,7.40346320401613,3
"4750",2020-04-30,"New England",12.5947408047618,11.2286243373446,12.9598444479066,6.60258789218934,0.499223098120856,-2.42888898775815,7.10415230988064,3
"2423",2020-01-31,"South Atlantic",12.5853854094914,10.8344107064546,11.9540794154869,7.1276936993474,0,0,4.97182516330916,3
"9792",2020-06-30,"West South Central",11.1560219234765,11.162913985047,12.607864348272,5.94542060860658,0.396124254647017,-2.63882873206026,6.82745587169741,3
"9950",2020-10-31,"New England",10.9752252665317,11.0955750050628,12.6098696965376,5.76205138278018,0.83036981240135,-3.37432280698961,6.54510537762626,3
"9736",2020-06-30,"West South Central",11.1978173809278,10.7688849100441,12.3673407931263,5.61677109766657,3.30633020211855,-0.957857591770446,6.68649744857814,3
"10371",2020-11-30,"Pacific",11.2558501891113,10.9607742476771,12.9645392922108,5.6937321388027,1.83605398080827,-2.96180054900932,7.89213073677052,3
"9650",2020-04-30,"West South Central",12.3577244915855,10.9943700431423,12.5510797846012,7.05358572719368,-0.49414215500211,-4.35135692393526,6.85598818816025,3
"6161",2020-01-31,"East South Central",10.8114839815855,10.6366003610391,12.49650094365,5.37063802812766,0,0,6.13543501251801,3
"8841",2020-07-31,"East South Central",11.181820797143,11.09422313008,12.6554589406963,5.8406416573734,2.97656999373779,-1.50147679592111,6.16692931643872,3
"163",2020-09-30,"East South Central",10.8517807005358,10.6992364467568,12.3987569893597,4.70048036579242,3.43373348667423,-1.45911877176564,7.02715478522347,3
"7615",2021-01-31,"West South Central",11.1926100019037,10.8732621776831,12.3238556811866,5.11799381241676,4.59461767915319,-0.277521537689137,6.67631490401794,3
"3257",2020-09-30,"East North Central",10.7127719707251,10.8999563675355,11.4186092909784,5.55682806169954,2.53534261198478,-1.85910654268767,6.76578840753651,2
"8848",2021-02-28,"East South Central",11.181820797143,11.09422313008,12.7812861540887,5.28826703069454,4.82433720057443,0.513426224621155,6.16692931643872,3
"9012",2020-10-31,"West South Central",12.8019487249356,10.9120110064226,12.428816116823,7.27793857294566,2.89455243598467,-1.28902325996537,6.99135166485497,3
"2522",2020-02-29,"South Atlantic",11.0712526998926,11.1792413379567,12.4645833406817,6.3261494731551,0,0,6.17978888444391,3
"6179",2020-05-31,"East South Central",10.9247687316012,10.7336537867542,12.2258752728264,5.9427993751267,1.32532079934573,-0.583026248133937,6.70805966353048,3
"8118",2020-12-31,"Middle Atlantic",11.280425781232,10.7572005064256,11.7939604947002,5.48479693349065,3.92711266969993,-0.460647496821711,7.05087678907592,3
"3610",2020-12-31,"East North Central",12.0453814564615,11.3600889212877,12.5512568227534,6.14203740558736,4.209515235989,0.260536524038424,6.0134706273706,3
"10703",2020-07-31,"East North Central",13.2116463390575,11.2622565425913,12.8681031860491,7.68753876620163,2.01143071530223,-2.66630490034895,7.12159972734825,3
"1711",2020-03-31,"South Atlantic",12.5026264971102,10.817375399794,12.5741819670946,7.41517510961329,-1.12896309947351,0,6.87645035315372,3
"8601",2020-05-31,"East South Central",10.9423498367985,10.9138331311591,12.4893701196641,5.19849703126583,0.255864883332066,0,6.07417292948087,3
"7196",2021-02-28,"East North Central",11.3645994554342,10.8610161924265,11.8379033221657,5.31811999384422,4.54929706021082,0.363437389152943,6.51116566687331,3
"8861",2021-01-31,"East South Central",12.7137483133901,11.15072097552,12.8346813049525,6.42971947803914,4.66024823475457,-0.0534203955822831,6.43615036836943,3
"7117",2020-05-31,"East North Central",12.3400920440604,10.7793312195951,11.8350089641393,6.68336094576627,1.83379201447815,-0.23383973381248,6.04831735870077,3
"9004",2020-02-29,"West South Central",12.8019487249356,10.9120110064226,12.3501729895039,7.45760928971561,0,0,6.99135166485497,3
"4244",2020-02-29,"East South Central",11.5279224459761,10.8708515545943,12.1511887019441,5.95583736946483,0,0,6.16604790780681,3
"2317",2020-07-31,"South Atlantic",11.93923187645,10.6704891016666,11.9731628089254,6.87109129461055,2.99207579493644,-0.953939153562184,5.54192998970159,3
"2765",2020-07-31,"South Atlantic",12.0356816358841,11.2460912250313,12.5421876755035,7.22256601882217,2.09463966192018,-2.18348737773555,5.75285831230279,3
"372",2020-08-31,"East South Central",11.0591258388701,10.7362010041549,12.2055725204885,5.27811465923052,3.41390472201092,0.139088881260388,6.69128938242117,3
"517",2021-01-31,"Mountain",13.861705929999,10.9357819601666,12.741571369501,8.09437844497296,4.57343969136384,0.50768974119167,9.12581027769329,3
"5176",2020-10-31,"New England",13.4684676481173,11.5791906196179,13.4516671245469,7.30586003268401,2.83119927824422,0.452303420504424,6.09575699258187,1
"4173",2020-01-31,"East South Central",11.8024633144022,11.2747444150793,12.6600104070891,6.12029741895095,0,0,5.54899826085533,3
"8663",2020-11-30,"East South Central",11.1428612839125,10.7138620588187,12.428816116823,5.71042701737487,3.85068869635123,0.0415601140857118,6.4365829670928,3
"3420",2020-04-30,"East North Central",11.1064148104689,10.9500694331099,11.808947661697,6.89060912014717,-0.764672327001594,0,6.09672505776548,3
"6270",2020-12-31,"West North Central",11.56911674462,11.2102245048726,12.5945611294312,6.10255859461357,3.96073213560377,-0.672377419073559,6.55497274975875,3
"1446",2020-04-30,"Mountain",13.4875660566284,11.1937527254271,13.0566358830515,7.70616297019958,0.257522037039325,-2.30314465863021,7.66374109919944,3
"7320",2020-12-31,"East North Central",13.2011985871148,10.9639305750867,11.8772212960403,7.29709100516042,3.94794403301589,0.177356195649964,6.04049277817534,3
"8912",2020-08-31,"East South Central",12.1615092858235,11.1475124550882,12.7628272011846,6.62671774924902,3.06352375937985,-0.799406710587876,6.29740393583059,3
"2647",2020-01-31,"South Atlantic",12.3654709609728,11.1972142197969,12.4290161768417,7.80261806344267,0,0,5.78225471902832,3
"7131",2020-05-31,"East North Central",11.0835722955335,10.848929236502,11.3963916487143,5.07517381523383,3.71251748418728,-1.04032280062222,6.0018355815322,2
"2028",2020-12-31,"South Atlantic",14.8150168049847,10.9149248144611,13.1021606700868,10.0678572682719,4.70051248697493,0.432717045987894,7.79547779781922,3
"304",2020-10-31,"East South Central",10.9675256495639,10.6844166464796,12.0668105781967,4.98360662170834,3.54013158862673,-2.96115808191366,6.47302612518745,3
"1807",2020-01-31,"South Atlantic",12.8607440354132,11.2439342909619,13.1203613747337,8.98256109225744,0,0,7.74287500022164,1
"4929",2020-01-31,"South Atlantic",12.693701287692,11.7062611430273,13.3046682673927,6.26909628370626,0,0,5.53560048141597,1
"5814",2020-04-30,"West North Central",14.0512488613578,11.3184058129926,12.9598444479066,8.422882511945,0.316996723449649,-1.72739318017127,6.40758930539996,3
"2826",2020-12-31,"South Atlantic",11.1551356140393,10.7641810043079,12.1997778749674,5.67675380226828,4.27101213693454,0.604649928862432,6.10029653024403,3
"7254",2020-02-29,"East North Central",10.9770896782001,10.9753279851512,11.6082356447746,5.4510384535657,0,0,6.03500284912247,2
"4009",2020-05-31,"West North Central",10.8486766744529,11.2842290248663,12.4983690555327,6.06610809010375,0.941880527115576,0,6.35130447718987,3
"5145",2020-07-31,"New England",11.9881031854897,11.2137374523322,12.9598444479066,5.84932477994686,1.85696617471612,-0.236160820048965,6.30164780834377,3
"4702",2020-12-31,"West South Central",11.6124177964651,10.8535804978187,12.2619802774685,6.0330862217988,4.0372729466112,0.299283788462521,7.6401616334942,3
"8186",2020-10-31,"Middle Atlantic",13.2476682750166,11.2487385404666,12.8989697948349,7.51152464839087,3.19886744086572,0.307775377528919,5.25106851394743,3
"3365",2020-05-31,"East North Central",11.7890636625517,11.1005263722591,11.8122890421958,6.76503897678054,-0.590848942421214,-3.27187047113551,6.48911374175734,3
"1920",2020-02-29,"South Atlantic",11.982447728378,11.0214611946829,12.7364067356842,7.90211754627645,0,0,6.42482040035699,3
"4635",2020-01-31,"West South Central",11.3159855791527,10.5865591443985,11.9133780312548,5.84932477994686,0,0,6.84468767551456,3
"2761",2020-03-31,"South Atlantic",12.0356816358841,11.2460912250313,12.5188557837293,7.27170370688737,-1.72672897523983,0,5.75285831230279,3
"5026",2021-02-28,"South Atlantic",11.5483794776212,10.9032182916441,12.205822614275,5.92958914338989,4.17992754461398,0.30813569173912,5.99098943425975,3
"703",2020-03-31,"West South Central",12.8787900521786,10.8720670831189,12.2894942536692,7.51588908521513,-1.3460619599122,-5.27788759263652,6.69445066617858,3
"4439",2020-01-31,"East South Central",10.9508767197931,11.2214896895155,12.6336220895819,6.09582456243222,0,0,5.65357630842888,3
"76",2020-06-30,"East South Central",10.9194607101834,10.7511353516876,12.366915170647,5.12989871492307,1.91255036621325,-2.40226751876718,6.43560534807798,3
"9423",2020-01-31,"West South Central",10.8704713987258,10.9645537251303,13.1163453050788,6.0913098820777,0,0,7.01009523734646,1
"7601",2021-01-31,"West South Central",11.3118369044369,10.6695366210797,12.2548628096996,5.43372200355424,4.56431456574354,-0.666412007171345,6.54704362706114,3
"5411",2020-07-31,"East North Central",11.9735729617919,10.9331248267007,12.1518804164467,6.51471269087253,1.44295145416188,-1.56931012134332,6.58454274269041,3
"5085",2020-03-31,"New England",13.2449650071887,11.1542055744098,12.9359133100266,6.97073007814353,-0.0891668536981628,-5.64406254764665,6.53851601927802,3
"7534",2020-02-29,"West South Central",10.8168339541208,10.654384638637,11.8122890421958,5.14166355650266,0,0,7.38283351062562,3
"2082",2020-10-31,"South Atlantic",14.1472946796704,11.052998891221,12.7654026783558,8.80522520263231,3.50624782781025,-0.911602616959069,6.91205601753383,3
"9597",2020-07-31,"West South Central",11.8329270883942,11.166115982654,12.594730635322,6.69456205852109,2.42598641701863,-2.0348000515159,6.82707653574753,3
"4297",2021-01-31,"East South Central",11.6169070303129,10.9632030755743,12.283029057026,5.97380961186926,4.27516592858034,-0.489644046154688,6.44554520096607,3
"7983",2020-03-31,"Middle Atlantic",12.9507775855037,11.1186673235601,12.4682253491587,6.57368016696065,-1.34254194072916,0,6.76351532526339,3
"5761",2020-07-31,"West North Central",11.0701011101047,11.0802022060912,12.4533232721876,5.76519110278484,2.44430435507566,-0.498784184992912,6.95918956343012,3
"1705",2020-11-30,"South Atlantic",12.3640374708194,11.079662553152,12.8707431880976,7.88457651059632,3.79673445441937,0.167735314350088,7.08648706692553,3
"4338",2020-12-31,"East South Central",13.5499252113773,10.9857163619537,12.343440419823,7.9976631270201,4.19356043822907,-0.369292925848972,5.98795840777869,3
"8044",2020-08-31,"Middle Atlantic",12.1434150210636,11.1923895676474,12.7203921585504,6.74758652682932,1.43002397570097,-2.34528798418527,6.67815341760688,3
"3576",2020-06-30,"East North Central",12.7308337183143,11.5871977093448,12.8731324913268,7.5422134631934,1.46516596168796,-1.18834945110252,5.99831602205708,3
"8070",2020-06-30,"Middle Atlantic",11.0694780765342,11.001849809949,12.1518804164467,6.37842618365159,1.46589831613859,-0.903626259530566,5.96303935209091,3
"4000",2020-10-31,"West North Central",11.4836717161951,11.0689949583868,12.5741819670946,6.33150184989369,3.77025115715113,-1.68554467931684,6.35215890237939,3
"9319",2020-09-30,"West South Central",12.3466646780678,11.1967067343763,12.7367008965923,7.29709100516042,3.25055501327107,-1.26452212918998,6.5218721856017,3
"6736",2020-02-29,"East North Central",11.5361633614374,10.9728598214795,11.6952470217642,5.92425579741453,0,0,6.00861660592555,2
"7002",2020-02-29,"East North Central",10.9727740118224,10.9456000339648,11.8486831606536,5.54907608489522,0,0,6.2044365431007,3
"400",2020-08-31,"Pacific",11.4809083435366,11.2128468721819,12.4292161968444,5.68357976733868,1.97075878101032,-2.49371152287464,8.91512062919709,3
"4098",2020-10-31,"West North Central",11.0348574054424,10.8850228062707,11.5607627943844,5.34710753071747,3.64607155402226,-1.23673036856411,7.14781887556957,2
"1698",2020-04-30,"South Atlantic",12.3640374708194,11.079662553152,12.7935814940671,7.7376162828579,2.24717685602992,-1.06183303716481,7.08648706692553,3
"10994",2020-04-30,"East North Central",11.8206601334734,11.3135960917553,12.7552772821653,6.01859321449623,-0.327937375820688,-3.52661049337137,6.07745874027484,3
"6300",2021-02-28,"West North Central",12.4290081752094,11.1662715707419,12.8464781148321,6.74641212857337,3.4527320304625,-0.551439596651246,6.01410627758881,3
"981",2020-01-31,"Pacific",12.9809403562013,11.2451636599536,13.8822341900072,6.65544035036765,0,0,8.23512466681436,1
"4311",2021-01-31,"East South Central",10.7190735802887,10.8817948781606,11.7745202026587,4.15888308335967,4.48198105740481,0.177665745257761,6.14688584792581,3
"1722",2021-02-28,"South Atlantic",12.5026264971102,10.817375399794,12.4901231317479,7.16626597413364,4.41988933681746,-0.148133846461787,6.87645035315372,3
"6430",2020-04-30,"West North Central",11.5561573533622,11.3439859676695,12.8923084977873,6.43294009273918,-1.18266617158037,0,6.05739272722209,3
"7897",2020-01-31,"Pacific",13.307334753657,11.3581996197671,13.1171498103514,7.55851674304564,0,0,6.58814212599375,1
"3495",2020-09-30,"East North Central",11.6809959559943,10.9927395029379,12.3879774488278,5.57972982598622,2.96437560584572,-0.695703233106466,5.93020065850407,3
"1350",2020-06-30,"Pacific",11.2729917443485,10.9438879314558,12.8633465041663,5.99146454710798,-0.102556588325092,-4.3652364653664,6.46699972409539,3
"5827",2020-03-31,"West North Central",11.9722030250556,11.2976384699338,12.7964947235673,6.69084227741856,-1.09415583252136,0,6.48391742081592,3
"4526",2020-04-30,"West South Central",12.223106738086,10.8789901440421,12.2945412935178,7.09090982207998,0.648227884514632,-1.94805562911734,6.9979798215551,3
"1723",2020-01-31,"South Atlantic",12.0708541162049,10.9746601254455,12.6555546390551,7.66809370908241,0,0,6.94056123070731,3
"2798",2020-12-31,"South Atlantic",11.4174712747969,11.006772241853,12.4636002321061,6.49223983502047,3.78408361303205,-0.115266841142332,4.88378628642613,3
"5680",2020-10-31,"East North Central",12.8147533898082,11.2480219794078,12.918997943282,7.20934025660291,2.75861508570848,-1.11950636804399,6.58284197970275,3
"3612",2021-02-28,"East North Central",12.0453814564615,11.3600889212877,12.5772913149097,5.77765232322266,4.53096148804399,0.566156297176872,6.0134706273706,3
"4812",2020-10-31,"South Atlantic",11.1621757890509,10.7824916996243,11.6944133410156,5.79605775076537,2.38676165967186,-1.07636667972079,6.06318037464958,2
"8946",2021-02-28,"East South Central",11.7704704430018,10.856669362994,12.6989379439192,5.66296048013595,4.59127701990211,0.592605951338066,5.7982134802213,3
"6529",2020-05-31,"Mountain",11.647753516569,11.2081786138919,13.3293775467887,7.03790596344718,0.277281599228026,-4.7399982375869,7.83705305134748,1
"10693",2020-11-30,"East North Central",10.9600965937238,11.1450306703933,12.524344541936,5.05624580534831,4.15751116655963,-1.48739195728011,6.67932276573432,3
"6305",2020-05-31,"West North Central",11.2482435167475,11.032418872198,12.366915170647,4.99721227376411,-0.246143675543271,-4.34048823776537,5.98923706811763,3
"7053",2020-11-30,"East North Central",12.3464822042436,11.0827577442217,12.1412674221641,6.79122146272619,3.54771961400985,-0.651235182479369,6.88655207133103,3
"1906",2020-02-29,"South Atlantic",14.2021108389042,11.0208070975588,12.586219945654,9.1122864315008,0,0,7.143901922471,3
"335",2021-01-31,"East South Central",12.290882434135,11.2619095635543,12.7521688833781,6.94985645500077,4.5311024939152,-0.307953339919,6.6965402985332,3
"3149",2021-01-31,"East North Central",13.1851560003482,11.3422676218356,12.6915804613119,7.34083555412327,4.50660529715605,0.241746566574305,6.26172066573638,3
"2222",2020-10-31,"South Atlantic",12.9802051662691,11.1013114912752,12.8991948257776,8.53934599605737,3.11205972465471,-0.231808229913548,6.58654399931897,3
"3678",2020-10-31,"East North Central",13.0929201484839,10.9557068016345,12.428816116823,7.028201432058,3.47790580304967,-0.161717276540761,6.43995721568666,3
"5751",2020-11-30,"West North Central",10.9433931706096,11.3481805303486,12.7066964068116,5.59098698051086,4.02142279033832,-1.55073124183945,6.09250825876007,3
"7020",2020-06-30,"East North Central",11.0871300903888,10.7716798809193,11.4497300414731,5.35185813347607,0.151358528879652,-3.08076252273857,6.01832553877161,2
"8807",2020-01-31,"East South Central",11.2928397337553,10.8012680216512,12.5058067990061,6.05443934626937,0,0,5.99754601742385,3
"804",2020-06-30,"Pacific",13.9583338964373,11.5764165627514,13.4973349131762,8.09407314806935,0.998848439655547,-2.71984527716881,6.68733302158661,1
"9272",2020-04-30,"West South Central",10.9613125683034,11.0447761154847,12.379605696291,5.63835466933375,0.541562560813322,-2.95494500065315,6.79953512289174,3
"825",2021-01-31,"Pacific",12.1696316653369,11.3644486582388,13.5734389967645,6.53378883793334,3.76921769534435,-0.892428533887787,7.49069130966765,1
"4611",2020-05-31,"West South Central",11.9400150691751,10.6744056313945,12.3458345879053,6.50578406012823,2.09703775873646,-1.31868772348861,6.45009120333038,3
"5337",2020-03-31,"East North Central",12.9136477413462,10.8307973508927,12.1345497906182,7.17548971362422,-0.758868390203564,-4.05998231330874,6.47600266211259,3
"7691",2020-05-31,"Pacific",12.9436839798885,11.2964968181377,13.1983980636803,7.65681009148038,-0.29292551309691,-3.63803342810802,7.53856418275734,1
"10763",2020-11-30,"East North Central",11.5463892541752,11.0959695901466,12.0861623488576,5.79301360838414,4.45404835331485,-0.613282284457946,6.64101244254401,3
"2278",2020-10-31,"South Atlantic",11.2127793716587,11.0445205570882,13.3831879956862,6.99942246750796,3.51742063681271,-0.90382671101445,7.12135745580912,1
"10712",2020-02-29,"East North Central",11.3832608723434,11.0305253153879,12.2543865058087,5.4971682252932,0,0,6.81023064909209,3
"8805",2021-01-31,"East South Central",12.2500560375631,10.9613820079257,12.6280670555895,6.93244789157251,4.32324681339821,-0.242434330756749,6.29871024770969,3
"10134",2020-12-31,"South Atlantic",12.7093236541942,11.1414993990855,12.8293873164914,6.94889722231331,3.61878978085937,-0.121395766195032,5.49396638355285,3
"2693",2020-05-31,"South Atlantic",10.7694529424582,10.6458533768836,12.1495022940418,5.49306144334055,0.801741430635988,-3.86169766347608,6.70754669895042,3
"9843",2020-01-31,"Mountain",11.1880121656908,11.2922289172991,12.7352292259809,5.87773578177964,0,0,8.89394739105265,3
"2383",2020-03-31,"South Atlantic",12.5756687505574,10.9529446104061,12.6914266033225,7.6889133368648,-2.40981693355381,-4.97476629101534,6.47129473717145,3
"10973",2020-11-30,"East North Central",11.6556395671694,11.0366300841011,12.3456171729681,5.7268477475872,4.40482697095228,-0.722532597452117,7.14761434441719,3
"1632",2020-08-31,"New England",12.4882621614723,11.2282521948629,12.6115377536383,6.96979066990159,1.78277270447287,-0.907678048028262,6.64860883178312,3
"318",2020-10-31,"East South Central",11.4021279734876,11.0883234079529,12.3883942023241,6.1463292576689,3.58617427131908,-0.733172578811857,6.4825873385981,3
"8611",2020-01-31,"East South Central",11.0107291679023,10.8024693452876,12.4470561149727,6.19031540585315,0,0,6.52937504168273,3
"1627",2020-03-31,"New England",12.4882621614723,11.2282521948629,12.5741819670946,7.14677217945264,-2.28467001648583,-5.58050688249017,6.64860883178312,3
"6038",2020-04-30,"East South Central",12.3538027575545,10.7093605581479,12.0751093810114,6.78445706263764,0.706685216131731,-3.36660593689254,6.7769743859774,3
"4239",2020-11-30,"East South Central",11.1628146442441,10.7448391977458,11.8913619006905,5.2040066870768,3.74495472841608,-0.591497719132351,6.58486045077461,3
"9758",2021-02-28,"West South Central",12.5305156776513,10.870015020837,12.2783933071098,5.68697535633982,5.03884245077526,0.932596493141513,8.12434910212296,3
"5701",2020-03-31,"West North Central",12.7852697477585,11.3309598448233,12.7469118224918,6.97541392745595,-2.74202025284717,0,6.10094655772498,3
"3202",2020-10-31,"East North Central",13.4538733221957,11.4364547036273,12.9360337992128,8.43814998407578,3.46523688019154,-0.292289231638117,7.22114164722217,3
"10381",2020-07-31,"Pacific",13.0985644153893,11.2948565160538,13.0763194389029,7.944846711002,1.12971782586557,-2.31960812549928,6.48655705188497,3
"9751",2020-07-31,"West South Central",12.5305156776513,10.870015020837,12.2020646241326,6.00141487796115,3.05621144830971,-0.76294799430748,8.12434910212296,3
"5848",2020-10-31,"West North Central",10.9809783445821,11.000448478455,12.4684330638364,5.82008293035236,2.84843511855114,-1.99378152392015,7.70752567765551,3
"7443",2020-09-30,"West South Central",10.7812661201769,10.8569777253994,12.0581525154536,5.4380793089232,2.46154341030327,-1.67628626385856,6.72596957859149,3
"4819",2020-03-31,"South Atlantic",13.2694618199882,11.5220437666148,13.0680951359308,7.46450983463653,-1.5175194545475,-6.36170654100609,6.37657387495907,3
"8126",2020-06-30,"Middle Atlantic",11.0815885492945,10.9036965493238,12.0719696610067,5.4971682252932,1.81763127679563,-0.647472745696196,6.19401756080618,3
"1235",2020-03-31,"Pacific",13.1109707269081,11.3746284490661,13.5922982542867,7.08506429395255,-1.91275600677755,-6.20321544792594,7.47780218740625,1
"7365",2020-01-31,"East North Central",12.3656457403144,11.4256776964059,12.8278580796044,6.8627579130514,0,0,6.0091571066389,3
"6864",2020-04-30,"East North Central",14.02663982594,10.8686255898043,12.0639328783691,8.44290058683438,0.543113011944029,-2.29057080965556,7.12738867690983,3
"8679",2021-01-31,"East South Central",11.0811266484102,10.7545355153483,12.3453997107513,5.18738580584075,4.73923659424283,0.79644193014793,5.1692332131365,3
"4968",2020-12-31,"South Atlantic",13.7204600444437,11.3545977400909,12.7868906411162,7.67415292128168,4.09473635036245,0.176630500512953,6.21344742510144,3
"8736",2021-02-28,"East South Central",13.0611537094818,11.0073526874857,12.7756246199472,7.56320059235807,4.58032075063715,0.211352326352257,6.26493993075319,3
"7834",2020-08-31,"Pacific",11.7733570938693,11.0200052450731,12.8813104055466,6.44413125670044,1.09797752873124,-2.3806951650992,7.74469972728985,3
"3988",2020-12-31,"West North Central",12.0607173394207,11.0932194345717,12.533396015754,7.15226885603254,4.40167698440825,-0.129081539592332,6.14889555505681,3
"8344",2021-02-28,"Middle Atlantic",11.6377856208518,10.892322176886,12.0581525154536,5.53733426701854,4.40763180460852,0.775301194062682,7.12595864766386,3
"3399",2020-11-30,"East North Central",10.9182652311249,10.837225198014,11.4767800183339,5.82894561761021,4.22352425554924,0.371516682531084,6.54687149026935,2
"3491",2020-05-31,"East North Central",11.6809959559943,10.9927395029379,12.4525420221479,5.88887795833288,1.44933559105918,-1.05966861030788,5.93020065850407,3
"4046",2021-02-28,"West North Central",11.1111186571143,11.1004206360708,12.5244718297065,5.33753807970132,4.67708307258294,0.215477229664445,7.27689521115344,3
"537",2020-05-31,"Mountain",12.36776198101,10.9012107950908,13.1019565676267,7.64108424917491,0.233725436774863,-3.51409655297252,9.00311076938779,3
"3101",2020-07-31,"East North Central",10.8406391750776,11.3282210714745,12.4439077455874,5.63121178182137,1.66182748350636,-2.32344598366138,6.06480794133219,3
