RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394486,72,"Columbia, SC",Msa,SC,195454.0,190685.0,190685.0,195550.0,204612.0,214532.0,219302.0,224167.0,219388.0,217299.0,219302.0,214628.0,224167.0,224167.0,226933.0,226933.0,229604.0,237521.0,237521.0,237521.0,228841.0,224167.0,224071.0,219302.0,215582.0,216903.0,219302.0,225612.0,229880.0,233045.0,237521.0,238380.0,242281.0,244961.0,238380.0,239900.0,244187.0,243968.0,245000.0,250000.0
394648,73,"Greensboro, NC",Msa,NC,187238.0,186395.0,183866.0,196698.0,206065.0,219178.0,228544.0,224704.0,234164.0,247184.0,243437.0,238754.0,234071.0,233228.0,237724.0,243437.0,252804.0,262733.0,271537.0,261234.0,257487.0,252429.0,252804.0,248214.0,247278.0,245404.0,243437.0,243437.0,251961.0,243531.0,263627.0,278656.0,280061.0,289896.0,271631.0,274990.0,268000.0,266000.0,269900.0,269000.0
394304,74,"Akron, OH",Msa,OH,149900.0,148500.0,139900.0,144000.0,150000.0,159700.0,169800.0,174900.0,174900.0,169000.0,164000.0,159900.0,154900.0,149900.0,149900.0,155000.0,160000.0,164900.0,175000.0,179900.0,179000.0,174900.0,167500.0,164900.0,157500.0,149900.0,149900.0,155000.0,164900.0,169900.0,179500.0,185000.0,189000.0,189000.0,174900.0,179500.0,168500.0,160000.0,160000.0,169900.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,355750.0,359000.0,359500.0,359900.0,360000.0,359000.0,365000.0,369000.0,369900.0,361971.0,354900.0,355000.0,350000.0,350000.0,359000.0,359900.0,365000.0,375000.0,377900.0,379900.0,375000.0,369990.0,367500.0,373000.0,375500.0,375000.0,374990.0,375000.0,375000.0,361043.0,364500.0,371990.0,379900.0,379000.0,379000.0,379900.0,379899.0,386990.0,"",""
394798,76,"Little Rock, AR",Msa,AR,165363.0,169499.0,170051.0,172716.0,174555.0,177312.0,179242.0,179151.0,176485.0,174555.0,174555.0,176945.0,174647.0,174555.0,174555.0,176393.0,182919.0,186136.0,197626.0,197626.0,197626.0,197626.0,193030.0,193030.0,192019.0,190273.0,190273.0,193030.0,201303.0,202222.0,206818.0,206726.0,205807.0,202222.0,206818.0,208116.0,213586.0,213244.0,215000.0,215000.0
395134,77,"Stockton, CA",Msa,CA,356458.0,357399.0,362197.0,362103.0,352789.0,366901.0,365854.0,371604.0,371604.0,362197.0,362197.0,362197.0,356552.0,357493.0,352789.0,352789.0,365960.0,390420.0,398887.0,403591.0,413939.0,416479.0,409234.0,409025.0,413892.0,413469.0,404437.0,408351.0,412998.0,409188.0,412998.0,431814.0,440281.0,449688.0,446866.0,441221.0,432707.0,442162.0,445000.0,469000.0
394457,78,"Charleston, SC",Msa,SC,372999.0,372999.0,372999.0,377673.0,383282.0,390527.0,397304.0,392630.0,391695.0,383281.0,373924.0,373092.0,369259.0,364492.0,369259.0,382347.0,392629.0,397304.0,397304.0,397304.0,389826.0,378608.0,373840.0,373466.0,372999.0,371120.0,372999.0,378608.0,392537.0,383282.0,401044.0,406653.0,410392.0,416001.0,416001.0,417500.0,420000.0,429900.0,435000.0,459900.0
395143,79,"Syracuse, NY",Msa,NY,135865.0,135865.0,131567.0,139461.0,144636.0,149022.0,149022.0,149108.0,152618.0,153056.0,149109.0,149022.0,149022.0,148144.0,148671.0,153407.0,157793.0,166564.0,170949.0,174107.0,171037.0,166564.0,165774.0,162266.0,162266.0,163933.0,164702.0,171037.0,175423.0,188492.0,192877.0,197351.0,197351.0,197263.0,197351.0,199900.0,189900.0,189900.0,184900.0,199900.0
394484,80,"Colorado Springs, CO",Msa,CO,477518.0,490691.0,481242.0,472030.0,477518.0,470932.0,466431.0,438988.0,422631.0,414947.0,411654.0,411654.0,411654.0,412752.0,431413.0,438988.0,455564.0,455454.0,465443.0,471920.0,486849.0,471920.0,470932.0,471920.0,477409.0,466541.0,466541.0,466541.0,483007.0,489000.0,493875.0,493985.0,504962.0,493875.0,477518.0,472030.0,472030.0,472030.0,"",""
395235,81,"Winston-Salem, NC",Msa,NC,210000.0,210000.0,210000.0,215000.0,215000.0,219900.0,219900.0,225000.0,245900.0,250000.0,249900.0,249000.0,244900.0,244900.0,249000.0,255900.0,267000.0,279500.0,288500.0,287900.0,287000.0,284900.0,282900.0,282900.0,277775.0,274900.0,275000.0,290470.0,292000.0,284615.0,299990.0,310000.0,314000.0,307990.0,299900.0,292500.0,287000.0,280965.0,287790.0,289400.0
395224,82,"Wichita, KS",Msa,KS,175000.0,174900.0,179900.0,192500.0,199900.0,209900.0,209900.0,204900.0,203900.0,199900.0,198000.0,196650.0,187000.0,187500.0,195000.0,199900.0,211500.0,220000.0,226650.0,227450.0,219500.0,215000.0,215000.0,215000.0,209000.0,199900.0,199075.0,205000.0,224500.0,229900.0,249500.0,266430.0,267500.0,259700.0,"",234180.0,230000.0,225000.0,229900.0,254900.0
395115,83,"Springfield, MA",Msa,MA,242437.0,242437.0,239732.0,244396.0,259320.0,265850.0,269581.0,270421.0,265850.0,256522.0,251765.0,247101.0,242530.0,235067.0,237773.0,239732.0,251765.0,265850.0,278909.0,279749.0,275178.0,277510.0,274245.0,269581.0,259320.0,258294.0,256895.0,269581.0,289077.0,298405.0,312397.0,321819.0,326389.0,326389.0,317061.0,319900.0,314900.0,299000.0,299000.0,315000.0
394440,84,"Fort Myers, FL",Msa,FL,262402.0,262490.0,262446.0,262489.0,262489.0,264239.0,262402.0,262402.0,262315.0,261615.0,261615.0,261983.0,261615.0,258115.0,258552.0,261615.0,261615.0,261615.0,261177.0,261177.0,258902.0,258027.0,257240.0,261615.0,262402.0,269052.0,271230.0,279551.0,280040.0,272027.0,279551.0,286551.0,286989.0,284364.0,284364.0,284364.0,284364.0,284276.0,"",""
394399,85,"Boise City, ID",Msa,ID,309900.0,329500.0,340000.0,359900.0,345000.0,359521.0,366900.0,360000.0,354900.0,349990.0,349990.0,345000.0,339990.0,339900.0,343000.0,352000.0,368200.0,384900.0,389990.0,389900.0,385000.0,379900.0,376905.0,368014.0,369512.0,369900.0,379900.0,389900.0,397000.0,395000.0,399990.0,415000.0,425000.0,425000.0,430000.0,436990.0,459200.0,455555.0,462990.0,484911.0
395160,86,"Toledo, OH",Msa,OH,129900.0,125900.0,125000.0,125900.0,139000.0,145000.0,149900.0,149900.0,149900.0,143500.0,143000.0,142900.0,139900.0,139900.0,139900.0,140000.0,163500.0,175000.0,185000.0,186900.0,179900.0,173400.0,165000.0,164900.0,159900.0,159900.0,159900.0,159900.0,164900.0,174999.0,197500.0,199900.0,204900.0,219900.0,199999.0,199900.0,184900.0,179999.0,185000.0,209000.0
394816,87,"Madison, WI",Msa,WI,289900.0,289900.0,299900.0,310000.0,318000.0,319900.0,319000.0,319900.0,319900.0,309900.0,304900.0,300000.0,299900.0,304900.0,310000.0,329000.0,339500.0,334900.0,339000.0,335000.0,330000.0,329900.0,325000.0,324900.0,324900.0,324900.0,329900.0,340000.0,349900.0,349900.0,354900.0,358500.0,349900.0,344900.0,335000.0,340000.0,340000.0,349900.0,359900.0,361700.0
394766,88,"Lakeland, FL",Msa,FL,229925.0,229925.0,225920.0,231055.0,234752.0,236189.0,236189.0,236189.0,236697.0,236087.0,231568.0,230952.0,230028.0,230952.0,230952.0,231045.0,231055.0,235162.0,240287.0,239219.0,239373.0,238459.0,236703.0,236189.0,236087.0,236087.0,236189.0,241221.0,241324.0,239167.0,240235.0,241324.0,246356.0,248502.0,251490.0,252157.0,253160.0,257120.0,257900.0,259900.0
394931,89,"Ogden, UT",Msa,UT,345278.0,347403.0,355796.0,371731.0,388836.0,392533.0,392979.0,397548.0,392979.0,385649.0,382355.0,375237.0,378690.0,387667.0,398291.0,403497.0,413271.0,419645.0,413271.0,403709.0,402647.0,398398.0,386286.0,371731.0,377043.0,382462.0,400947.0,410509.0,409021.0,403709.0,424851.0,444080.0,455767.0,446205.0,451517.0,455000.0,470000.0,477000.0,"",""
394528,90,"Daytona Beach, FL",Msa,FL,269800.0,269900.0,269000.0,272400.0,274303.0,278000.0,285345.0,289000.0,286000.0,284000.0,279500.0,276000.0,274500.0,274000.0,274500.0,275000.0,279999.0,287900.0,289500.0,288990.0,284900.0,279900.0,277900.0,277000.0,277000.0,279000.0,279000.0,285000.0,286990.0,279900.0,280000.0,284900.0,289214.0,289000.0,290900.0,290900.0,294000.0,290990.0,295000.0,303990.0
394531,91,"Des Moines, IA",Msa,IA,279000.0,279900.0,282900.0,290500.0,295900.0,299400.0,299900.0,299000.0,296900.0,289900.0,289000.0,289900.0,285000.0,280000.0,283978.0,287500.0,289900.0,292900.0,289900.0,289900.0,284254.0,275000.0,270000.0,260490.0,259900.0,257990.0,263990.0,269900.0,274900.0,274900.0,279900.0,284990.0,283340.0,278600.0,275550.0,270000.0,268990.0,270500.0,274900.0,280000.0
394711,92,"Jackson, MS",Msa,MS,231875.0,235661.0,231781.0,231781.0,236513.0,241245.0,241245.0,246072.0,241245.0,236513.0,232727.0,227048.0,227048.0,227048.0,227048.0,231875.0,236134.0,245125.0,245977.0,249857.0,245125.0,244179.0,241813.0,242286.0,241340.0,250709.0,249763.0,249763.0,252697.0,255441.0,265000.0,279102.0,288803.0,287904.0,287904.0,289900.0,289000.0,284999.0,279000.0,279900.0
394352,94,"Augusta, GA",Msa,GA,220000.0,219900.0,224900.0,227900.0,229900.0,234900.0,237500.0,235000.0,229900.0,227900.0,225000.0,225000.0,224000.0,224000.0,222900.0,221300.0,229900.0,239700.0,239900.0,235000.0,239000.0,237235.0,237615.0,234900.0,230900.0,230000.0,232000.0,235000.0,239900.0,245000.0,250000.0,254900.0,251500.0,259900.0,264900.0,260000.0,251505.0,251440.0,254280.0,259999.0
394666,96,"Harrisburg, PA",Msa,PA,213949.0,213833.0,219615.0,228405.0,242745.0,248527.0,254426.0,254310.0,248643.0,250956.0,254136.0,248527.0,236963.0,236963.0,238235.0,240432.0,248643.0,250840.0,254310.0,265875.0,271657.0,268303.0,265875.0,264140.0,265875.0,264834.0,264256.0,271773.0,281908.0,283106.0,287848.0,294902.0,294787.0,288773.0,288831.0,291103.0,280400.0,285200.0,292600.0,319000.0
395006,100,"Provo, UT",Msa,UT,383963.0,380089.0,386270.0,406768.0,411969.0,401617.0,394922.0,391317.0,390390.0,391420.0,386167.0,381016.0,375969.0,375969.0,380089.0,388227.0,398617.0,395540.0,393995.0,396570.0,400690.0,401710.0,400587.0,394407.0,393274.0,397920.0,400690.0,412021.0,427369.0,414402.0,427472.0,442819.0,463421.0,473824.0,484114.0,489265.0,514923.0,530374.0,535000.0,535000.0
394602,159,"Fort Collins, CO",Msa,CO,420435.0,425267.0,434700.0,428515.0,434836.0,437639.0,438847.0,445226.0,434931.0,430651.0,429037.0,428167.0,424397.0,424301.0,425257.0,425267.0,433961.0,430100.0,434932.0,439668.0,430100.0,424301.0,424301.0,424301.0,425267.0,425267.0,434932.0,449151.0,457670.0,453025.0,454263.0,466484.0,466818.0,459095.0,449855.0,449430.0,453779.0,459095.0,"",""
